cz,czname,pop2000,fips,stateabbrv,statename,Region,taxrate,tax_st_diff_top20,le_agg_q1,le_agg_q2,le_agg_q3,le_agg_q4,sd_le_agg_q1,sd_le_agg_q2,sd_le_agg_q3,sd_le_agg_q4,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,cs_educ_ba,tuition,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc
2200,South Boston,158234,51,VA,Virginia,South,0.0149025,0,79.0058812543978,82.09325298066206,84.0871252339227,86.05366839802592,0.38417225978322583,0.491622108506156,0.6348247890288786,0.8701151612191832,0.2348993,0.2043796,0.2201835,0.1458333,0.4068966,0.3159851,0.2777778,0.3333333,0.58862877,0.71739131,0.76146787,0.76041669,18.75507,8439.4399,0.4157252,0.1547301,0.1004434,0.1333941,0.7105045,86.313178,88.9065,66.031815,85.902874,65.020668,60.060675,0.007958899999999998,0.0072085999999999956,0.006660899999999997,0.0266242,0.32794,0.1702943,0.08048,0.50724,-0.65022305,40.65055,39.82646,1.3315719999999995,0.053487,0.0826007,0.0896544,0.5362555,0.2076344,1.2253530000000006,0.0090814869,0.0083357559,40.76168,0.3182197,28197.59,101445.0338,5.3894495,15.68231,4.091639,11.720440000000002,5394.8,37.989,0.2659581,0.0044238,1348.775
2300,Lynchburg,228616,51,VA,Virginia,South,0.0179932,0,78.81724455397685,82.45619331894652,84.69512745453784,86.72288617659373,0.3784268011440677,0.40385022539224347,0.47052686115767134,0.5457954967138043,0.297619,0.2,0.1343284,0.042857099999999995,0.4578313,0.2045455,0.25,0.25,0.55952382,0.78021979,0.70149255,0.89999998,16.5252,8281.4879,-0.8573350000000001,0.1412656,0.0995458,0.1049269,0.8235287,84.925513,87.44563,74.591645,84.956891,63.0905,58.753738,0.0497411,0.0476344,0.055896,0.1321962,0.32082,0.1137189,0.09827,0.54407,-0.18454126,57.450920000000004,18.07004,0.9522518000000009,0.0384911,0.1773527,0.2459002,0.6256427,0.2214009,1.9667599999999998,0.0094744025,0.0089188858,107.6284,0.3088064,34416.57,133388.4572,5.2625093,15.562918,3.3329800000000005,18.85139,12558.9,39.2425,0.2300818,0.0043916,1481.385
2400,Richmond,1040192,51,VA,Virginia,South,0.0247412,0,77.70338254569783,81.50675220956964,83.7875497006172,86.20635534449909,0.1965431381013381,0.21669480573329136,0.2318425993697497,0.23239112511386828,0.2696391,0.2233677,0.2031746,0.1325549,0.292172,0.2605932,0.2259459,0.1866197,0.64126986,0.74364263,0.82714742,0.88082194,15.00998,8714.4971,-0.3275319,0.1455361,0.0993727,0.1182646,0.5094811,83.360597,85.111614,69.144314,82.232312,65.27948,51.898497,0.119407,0.11365190000000001,0.12456239999999999,0.2567327,0.34524,0.0929219,0.11543,0.46305,0.24893186999999997,43.28288,30.25393,2.2740030000000004,0.031423,0.3069512,0.3731385,0.6707073,0.1171034,4.327491,0.018964768,0.0131514182,237.2866,0.2380069,41886.04,151892.4325,5.9192279,17.021375,4.649168,28.469369999999998,5093.1,37.87175,0.2593909,0.008185,2427.829
2500,Newport News,570854,51,VA,Virginia,South,0.0246977,0,78.37568314365926,81.65296220570781,83.66700976302998,86.58624708044545,0.2738931454343237,0.2961112949511631,0.3079336662676372,0.3030048962905232,0.3013699,0.2428377,0.2069825,0.1168539,0.3366733,0.2685315,0.2589744,0.2488585,0.59727627,0.74048913,0.82543641,0.8836689,14.36259,8022.8226,0.2892608,0.1469264,0.1062299,0.1300089,0.9285785999999999,84.459212,85.246772000000007,75.871574,79.958688,70.700948,47.396899,0.0867617,0.0816164,0.094944500000000015,0.1806059,0.32982,0.105895,0.09192,0.52066,-0.63033196,36.67751,31.5797,2.741682,0.0318776,0.3157835,0.3670989,0.6483854,0.1470097,3.8416,0.0252989381,0.0264551006,281.4631,0.2896524,36027.37,154104.7398,5.9655772,15.307208,3.348459,24.01688,3699.25,38.0525,0.2661621,0.0060593,1807.482
2600,Roanoke Rapids,139055,37,NC,North Carolina,South,0.0187567,1,79.17462141544414,81.62682973162516,83.50238838035501,85.64818031478237,0.42195640574145515,0.5847169437319157,0.7474053493947497,1.0341301943299241,0.2310757,0.237037,0.1721854,0.1459854,0.4198895,0.4253165,0.3732394,0.2575758,0.60264903,0.68472904,0.74172187,0.83941609,18.10628,8838.5902,1.182648,0.1649338,0.0890075,0.1599261,0.5389844,87.733512,88.525315,71.09088,79.778005,68.724249,86.595775,0.011118799999999998,0.010539999999999994,0.010799200000000009,0.1043743,0.35324,0.2156456,0.08827,0.40916,-0.59563105,36.38417,56.68333,1.0650459999999997,0.0830565,0.007608399999999987,-0.0010802999999999785,0.5133925,0.2324735,1.0234110000000003,0.007112293700000003,0.0115493869,53.14296999999999,0.3573749,27335.06,85357.86539,5.3561865,16.493476,-11.57729,10.84328,6297.9,35.58675,0.3497986,0.0140448,2041.272
2700,Gulfport,458674,28,MS,Mississippi,South,0.0218591,0,77.97450249007915,80.82620080949681,82.08448021797126,85.0566899962962,0.25239866845721665,0.2996494176234721,0.38052806801582345,0.47567969426889944,0.3175331,0.2717896,0.2325581,0.178344,0.3155108,0.2808038,0.2538736,0.2391304,0.5956403,0.69618154,0.7772277,0.83867401,22.31819,11015.117,1.371723,0.176966,0.1128278,0.1350589,-1.2629480000000002,76.439159,77.524966,61.712806,72.226484,61.186341,94.320614,0.0355859,0.0369716,0.034055,0.1811449,0.34416,0.147525,0.12053,0.51798,-1.6300002,53.54173,18.21642,2.1280909999999995,0.0497011,0.2435177,0.3720321,0.61932,0.1327423,2.585801,0.0204437138,0.0185534824,108.3679,0.2976553,31028.05,110500.8625,4.6269806000000004,18.443887,-3.591715,16.40765,955.5909999999999,39.334,0.2436816,0.0103385,2072.12
2800,Laurel,120505,28,MS,Mississippi,South,0.0126145,0,79.1247489529962,81.33735146605785,83.42437922686919,85.22614562437766,0.5006117914117213,0.684467981461463,0.8693375750539472,1.0690225121713903,0.2028985,0.2316076,0.1707317,0.0925926,0.3700935,0.3079096,0.2941177,0.2692308,0.522686,0.67119563,0.78861791,0.77160496,22.56044,10054.665,2.5469,0.2032197,0.1117933,0.1527575,-0.8167409,85.085135,80.708485,62.750177,76.31996,53.500856,85.603158,0.015495700000000001,0.015818399999999996,0.0134349,0.1379339,0.37587,0.2083771,0.13527,0.45074,-0.56001584,62.00573,31.81445,1.342683,0.0517057,0.0627574,0.1502309,0.5568337,0.2481669,1.304885,0.0119248164,0.0131612796,42.79248,0.319578,26973.97,76138.13571,4.4288043,17.850129,-9.186356,11.917180000000002,871.7179999999998,40.06675,0.2580558,0.0082403,1817.337
2900,Hattiesburg,157181,28,MS,Mississippi,South,0.0147939,0,78.54274655052349,82.83043715083497,84.12149579692888,85.86512437741708,0.4402009599528104,0.5456276132400399,0.6930940615272894,0.8784484673454118,0.2463127,0.1991525,0.1767241,0.1074919,0.3242009,0.2876106,0.3201754,0.2789116,0.59264708,0.70974576,0.7863248,0.80781758,20.70292,11397.916,2.186648,0.1800699,0.1325112,0.1399309,-0.2380857,86.102198,84.702553,65.27645,78.075868,62.271078,93.370829,0.0618231,0.0490796,0.0724237,0.2198237,0.39587,0.2071816,0.11349,0.44136,-0.70687008,61.00292,29.76568,1.0955519999999996,0.0457436,0.2139779,0.4073472,0.605079,0.1323725,1.332328,0.0206068163,0.0192326044,64.6033,0.3582185,28079.07,95157.23558,4.2610384,16.788644,-7.940586999999999,20.11919,3586.31,39.39125,0.2687656,0.0091678,2011.35
3001,Kosciusko,41270,28,MS,Mississippi,South,0.0162608,0,79.02199407692208,80.89429781334458,84.54652981584096,84.15933788660213,0.82452829907534,1.1785666688109757,1.4166780975874613,2.1227827295566772,0.1973684,0.202381,0.2333333,0.09090909999999999,0.4840183,0.373494,0.3,0.4242424,0.53947371,0.71764708,0.63333333,0.66666669,21.80686,10330.926,1.857303,0.1980951,0.1071049,0.139562,-0.7348404,85.001615,84.835673,61.113357,74.996088,54.51929,87.707052,0.0273335,0.0344136,0.0212865,0.135331,0.35544,0.3185766,0.18373,0.32544,-0.8561524,42.34311,59.791619999999995,1.1485339999999997,0.0972704,-0.0365355,0.11428159999999998,0.5068514,0.2306643,0.4857988999999998,0.0127453356,0.0174460867,27.677059999999997,0.36452,24121.309999999998,63372.44661,4.3364673,19.802832,-13.49223,11.39056,1219.9700000000003,37.34725,0.3942646,0.0059365,1747.686
3002,Yazoo City,39355,28,MS,Mississippi,South,0.0160366,0,77.11344393835027,80.56469212271136,83.69855371524203,82.40364324810257,0.8831962138243178,1.371150475150037,1.482678389277789,2.216390107138463,0.2150538,0.1304348,0.2857143,0.07142859999999998,0.3777778,0.4130435,0.3571429,0.3333333,0.54838711,0.65217394,0.71428573,0.75,20.48193,11858.535,1.756274,0.1730798,0.1121066,0.1504793,-1.1693060000000002,82.698028,81.620561,58.870745,72.563087,52.007513,83.853468,0.0253652,0.021017799999999996,0.037838,0.1382499,0.43003,0.3376934,0.1747,0.29639,-0.35076334,44.64744,58.51608,3.5599030000000003,0.0794697,-0.0466328,0.02713750000000001,0.5030236,0.1986592,3.080768,0.0110786431,0.0169991107,29.42273,0.4174393,22600.17,70892.43802,4.6642355,20.139729,-23.0493,11.743050000000002,2400,34.79875,0.4012987,0.0100114,1808.874
3003,Jackson,546560,28,MS,Mississippi,South,0.0163019,0,78.17064593950796,81.58611629651284,84.4054697844272,85.54230583461505,0.25484911923081904,0.3074791957605452,0.3606178453962038,0.408606140972534,0.2652563,0.2109602,0.1710775,0.1302262,0.3329114,0.2528909,0.2512077,0.2203509,0.55687833,0.70609885,0.76907218,0.82344431,19.25083,10628.479,1.066185,0.1739092,0.1113509,0.1292488,-0.64035,81.662961,81.523174,63.560372,74.020578,63.095068,86.279116,0.1001121,0.09204570000000001,0.1104831,0.2884704,0.42513999999999996,0.1746699,0.17981,0.42467,-0.53825894,53.05657,44.45331,1.2789079999999995,0.0445125,0.2003655,0.2894072,0.6292858,0.1123032,1.407877,0.014536373,0.0134459163,111.1361,0.2670123,33322.4,109557.2996,4.6183054,19.186738,-15.25659,24.73448,2959.44,36.3725,0.3029724,0.0092762,1604.134
3101,McComb,103602,28,MS,Mississippi,South,0.012491500000000001,0,78.66134294663924,82.21338719946186,83.09829849810541,85.30799121366617,0.5080695553736599,0.724056401826779,0.9415237721824204,1.2451546813066063,0.2902622,0.2118959,0.1904762,0.1391304,0.3909627,0.4030418,0.3168317,0.2946429,0.55909944,0.63940519,0.72815531,0.76521736,21.85166,10734.824,2.056052,0.1775608,0.11891790000000001,0.1501803,-1.2118700000000002,85.965883,82.021218,60.349279,70.948558,54.387669,107.04617,0.012881999999999998,0.009570699999999994,0.012046000000000001,0.0830179,0.38591,0.263202,0.11866,0.38559,-0.6237429,60.12818,44.30705999999999,0.7731510999999998,0.061192,0.04614670000000001,0.12209320000000001,0.5237243,0.183986,0.6669016999999999,0.012239146,0.0113511322,37.51850999999999,0.3413475,25123.339999999997,76124.29559,4.3975878,17.767056,-16.041440000000005,11.28999,970,39.6185,0.3082144,0.0069883,1568.728
3102,Brookhaven,46424,28,MS,Mississippi,South,0.017662,0,77.87830363812519,82.04875201360714,83.15529728824045,85.4378446979662,0.7761056554318451,0.9691862311725246,1.2099624290814261,1.5286399544200584,0.2285714,0.1630435,0.2439024,0.1041667,0.3897059,0.3333333,0.2,0.2,0.55871886,0.74193549,0.68292683,0.8125,19.92561,10905.551,1.346069,0.1760778,0.1185792,0.1296745,-0.672915,84.613706,83.376243,60.879749,74.399736,60.143335,89.174724,0.014485700000000004,0.017564399999999997,0.008401600000000002,0.0979419,0.35601,0.1929487,0.21251,0.46301,-0.017319919999999996,71.88308,30.24298,0.6849904999999996,0.0600548,0.0874168,0.2326428,0.5515882,0.1429289,0.5985016000000001,0.0157461658,0.0157030846,45.67792999999999,0.320501,27070.6,82731.27015,4.3379852,18.265685,-8.088286999999998,12.28577,92.67849999999999,40.47925,0.2404101,0.0059021,1806.206
3201,Jena,25202,22,LA,Louisiana,South,0.0158061,4,78.51663033096001,81.12728725490197,84.32717937571921,86.33424043335282,0.9934558606039565,1.3974699920721538,1.7354335497393727,2.4748759216459457,0.1875,0.32,0.1818182,0.22222220000000004,0.3333333,0.32,0.6,0.3,0.375,0.53846157,0.58333331,0.80000001,22.74766,13634.871,-0.3455026,0.1934539,0.07365,0.1055656,-2.552198,71.511962,76.861632,59.00504,70.320807,60.649302,185.24993999999998,0.0072197999999999984,0.006469900000000001,0.0079935,0.1446667,0.33045,0.2287128,0.05902999999999999,0.50294,0.24426404,69.8397,18.54615,0.8650107,0.0716278,-0.1395992,-0.09312989999999999,0.4952319,0.0819072,0.46012869999999984,0.0108324736,0.0146813745,18.98491,0.3690449,24857.21,68440.00374,4.5082671,16.446947,1.447224,10.42006,11197.2,48.58875,0.1908976,0.0129355,2133.66
3202,Natchez,69653,28,MS,Mississippi,South,0.013751,0,78.14516736294455,81.55800519658119,82.25303970444504,83.97213581858068,0.6063947901190172,0.8588455089098478,1.0374922856981976,1.3684199620078425,0.2834395,0.1948052,0.2318841,0.1,0.3934426,0.3443709,0.2753623,0.2714286,0.54603177,0.70129871,0.73913044,0.80000001,22.79599,11671.852,1.9715340000000001,0.1869773,0.1105113,0.1482458,-1.4180640000000002,79.389357,79.050657,61.710804,68.55554,60.07123,107.97422,0.0395193,0.0441472,0.0300728,0.1936227,0.4284899999999999,0.275439,0.12508,0.3954,-0.37255382,52.98695,46.356939999999994,1.006418,0.0751855,-0.10412999999999997,-0.0729979,0.5190854,0.1109054,1.1893320000000003,0.0072789399,0.0109686589,29.980850000000004,0.4176146,27487.76,74995.16937,4.6449846,18.569318,-19.3323,14.09805,954.7979999999998,38.7735,0.3500577,0.0147014,1536.294
3203,Vicksburg,84943,28,MS,Mississippi,South,0.0182667,0,77.33528972808288,81.03609392449371,83.07461156749707,85.10985597318688,0.6077790510163171,0.7725823972412112,0.9101809489331533,1.1452064198172884,0.2927631,0.2556054,0.1428571,0.1741935,0.3864407,0.3133641,0.3235294,0.2960526,0.48026314,0.64573991,0.69523811,0.82580644,20.38659,13013.198,2.413641,0.1895613,0.109722,0.1606933,-1.260482,85.167614,77.673642,61.34539,70.457117,58.030922,103.8393,0.0654824,0.0653502,0.0715034,0.23862260000000002,0.41434,0.2510775,0.13243,0.39128,-0.66236659,45.96376,56.349549999999994,1.1301699999999997,0.0630418,-0.046248700000000004,0.04079569999999999,0.5663454,0.1485859,0.8993622000000001,0.007852324499999999,0.0126555455,38.31694999999999,0.3788905,27080.14,90427.98491,4.4916357,18.326548,-18.28028,17.78196,2402.12,35.33125,0.3711506,0.0130794,1873.777
3300,New Orleans,1381652,22,LA,Louisiana,South,0.0306394,4,78.66963466034656,81.71170863528157,83.07091774691044,85.56285297086018,0.1640633015200409,0.20650157853080653,0.23679419537424679,0.2707412491412653,0.2704617,0.231189,0.1966527,0.1432361,0.3176856,0.2610881,0.2396088,0.2036446,0.56680733,0.71234149,0.79365081,0.82736456,21.29242,11663.387,0.2704847,0.1644756,0.1000365,0.1220342,-0.6367598999999999,73.354985,80.13281,65.839041,77.730926,64.463828,80.514615,0.1043814,0.09710670000000002,0.1068187,0.3544913,0.44709,0.1857542,0.13588,0.42313,-0.9883344,52.91673,37.08242,4.261493,0.0502239,0.024959100000000012,0.0809645,0.608252,0.0831045,4.656327,0.0109969804,0.0147598672,339.5505,0.2474441,34076.82,133024.3838,5.09836,17.642578,-10.71364,22.2103,9042.8,38.17975,0.3118386,0.0143502,2299.473
3400,Houma,271365,22,LA,Louisiana,South,0.0258443,4,78.34979281318729,81.6881001910761,83.30294978108678,84.58132935057982,0.34756798383207776,0.4212357544094485,0.48308990378804784,0.6499095673900215,0.2907801,0.2629758,0.2347826,0.1673913,0.3664922,0.3166667,0.2708804,0.2483221,0.5156408,0.67318755,0.76956522,0.7796976,21.88115,10396.068,1.778623,0.1611331,0.1135474,0.1587383,-0.2577031,82.635424,84.928289,59.921984,83.347478,63.178923,89.443336,0.0398886,0.0336039,0.0428579,0.1769474,0.34877,0.1937811,0.13738,0.52607,-1.2465637999999999,73.6543,19.91856,1.603376,0.0483667,0.0309711,0.07348039999999997,0.5685176,0.1134295,1.5187269999999997,0.0086746633,0.01176644,82.45453,0.4143516,28093.63,104789.3106,4.0855281,16.963518,-11.85681,11.339100000000002,1743.52,43.974,0.2144372,0.0115453,2349.9
3500,Baton Rouge,806561,22,LA,Louisiana,South,0.024,4,78.38517004840634,81.77135727853842,83.9309755651862,85.98611256471746,0.21063262026949275,0.26215438900925275,0.28864754657109093,0.3116395815687193,0.2742286,0.2270076,0.190434,0.1346722,0.2978241,0.2501171,0.2366972,0.203163,0.59244078,0.71206409,0.76930147,0.85030305,18.58733,11543.23,0.9441766,0.1682598,0.1094108,0.1314557,-0.1716975,80.163289,81.491837,66.831556,79.148288,65.069979,72.754926,0.0836604,0.0844526,0.0805777,0.2916667,0.40043,0.1783402,0.11425,0.44281,-1.167688,51.2549,33.26568,1.626411,0.0533087,0.2000949,0.3284879,0.6184307,0.115866,2.390113,0.0127256339,0.0117399676,167.3301,0.25823430000000003,31578.73,127021.1704,4.7925516,17.13403,-11.0328,22.1727,2442.33,39.2945,0.2657032,0.0149053,1821.126
3600,Alexandria,186516,22,LA,Louisiana,South,0.0213632,4,78.34394562560976,81.50828121387231,83.47006175664423,84.49517541006595,0.37636982825526166,0.47823255601368647,0.5838084445836518,0.8428284278923686,0.2988095,0.2250373,0.1938775,0.1610942,0.3283208,0.2721618,0.3021583,0.2225705,0.54441625,0.69426751,0.76156586,0.81308413,19.9773,11850.014,0.8531888,0.1711676,0.108069,0.1277097,-0.5941103,78.800096,81.917735,64.51752,78.311614,61.812587,90.146494,0.0566732,0.0576535,0.0526595,0.2631163,0.40815,0.2179813,0.1378,0.44906,-0.96950269,61.07894,28.24583,1.2631619999999995,0.0590903,-0.035484900000000014,0.045075899999999974,0.5476645,0.0719141,1.218255,0.0113287868,0.0118971027,66.61066,0.3427557,28236.33,90820.72701,4.5870906,16.913854,-6.212617,14.004660000000001,3525.29,40.067,0.2807912,0.014186500000000001,1721.703
3700,Lake Charles,335960,22,LA,Louisiana,South,0.0259678,4,77.67523274280913,80.90050459070612,82.44951799803316,84.23990458952079,0.3021111159239185,0.374825602819791,0.4569492128672886,0.5695241948742986,0.3032787,0.2641674,0.2372881,0.1768489,0.3366951,0.270027,0.2465483,0.2479201,0.54601699,0.68010753,0.76099426,0.79383117,19.13237,11470.972,-0.2155452,0.1504906,0.1042143,0.113615,-0.602793,83.495964,82.159083,61.763494,80.829113,62.974644,110.53496,0.0468194,0.0437184,0.0513032,0.2385457,0.33998,0.1614602,0.10245,0.51652,-1.3119923,59.9753,20.51256,2.296404,0.0558267,0.0723816,0.11806329999999998,0.5899059,0.1246714,1.6437939999999998,0.0176211454,0.0233450411,53.4169,0.3692566,29461.71,98259.94471,4.8538678,16.288165,-1.394466,14.56588,2437.92,42.56025,0.2246103,0.008885,1823.278
3800,Lafayette,548154,22,LA,Louisiana,South,0.0196679,4,78.78911417019923,81.98823369115641,83.71981234169539,85.57405981203277,0.25192450530827326,0.32728117752495095,0.3800936584186542,0.46041110639267746,0.2887506,0.2556929,0.1957672,0.1831299,0.3184748,0.2552471,0.2188366,0.1873589,0.5559662,0.70430106,0.79752064,0.81390136,20.31502,11390.25,1.228947,0.1834219,0.1125549,0.1260989,-0.8582886,80.446264,78.34809,57.807025,79.856331,62.269121,89.294199,0.0591666,0.0579558,0.0583646,0.1936142,0.40313,0.2208934,0.14406,0.47039,-0.99702945,80.04648,27.01777,1.3259049999999997,0.0503011,0.1507645,0.2207636,0.5797,0.0816702,1.599535,0.0097600309,0.0096560456,109.4818,0.3386912,28711.97,104074.4933,4.3349224,17.032985,-6.928369,15.4982,1822.2399999999998,43.189,0.2583098,0.0110808,2106.448
3901,Monroe,253878,22,LA,Louisiana,South,0.0188054,4,77.79333976480333,81.58165931375054,83.54571722489037,85.02065493803815,0.337664320720006,0.45065720892033645,0.553284259296902,0.6576749549604975,0.2802875,0.2543353,0.1939394,0.120603,0.3376483,0.2756508,0.2475884,0.2506527,0.52546048,0.63582093,0.75873017,0.80154639,23.01166,12854.441,1.070786,0.1695047,0.1051769,0.1383054,-0.8830879,84.499768,80.116225,60.92481,78.127983,60.039874,109.57195,0.0701661,0.06566,0.0745963,0.3196903,0.41438,0.2249891,0.15644,0.41372,-0.45927952,58.30163,33.67011,1.1745799999999997,0.0587872,0.006254499999999996,0.1783728,0.5863801,0.1213342,0.8550624,0.010887119,0.014818141,63.56705,0.3413704,29496.26,92426.24191,4.6234394,17.005806,-6.315345,17.65579,1720.1400000000003,37.8895,0.3068341,0.0118206,1532.129
4001,Magnolia,34162,5,AR,Arkansas,South,0.0109379,1,76.7363440588099,80.82346584530328,82.65474161913464,84.88020226406024,0.8550584877491703,1.1505247810422867,1.3582232659504605,1.8837930040664064,0.25,0.1707317,0.0952381,0.1071429,0.3953488,0.2439024,0.4285714,0.3076923,0.60000002,0.80487806,0.71428573,0.8214286,19.91915,10017.268,2.399176,0.2243114,0.1209378,0.1241589,-0.8341919,84.578891,81.585094,60.708021,72.301295,59.708266,87.097873,0.0223452,0.018039399999999997,0.0271912,0.0712852,0.37093,0.2166012,0.0752,0.46933,-0.50375299,61.78502,36.03712,1.0450210000000002,0.0495536,-0.0731204,0.060845399999999994,0.5572163,0.2520056,0.8909542999999998,0.0096013114,0.0162168491,26.42868,0.4630665,29000.7,66969.59503,4.7588844,16.572994,-11.37053,14.97105,2304,38.56225,0.2772831,0.012792,1256.467
